date, open, high, low, closing, swap
2020/02/25,110.69,111.05,109.885,110.175,60
2020/02/26,110.225,110.71,110.12,110.42,176
2020/02/27,110.43,110.465,109.61,109.66,61
2020/02/28,109.54,109.69,107.5,107.87,66
2020/03/02,107.695,108.59,107.37,108.365,62
2020/03/03,108.35,108.55,106.94,107.125,62
2020/03/04,107.185,107.7,106.84,107.535,145
2020/03/05,107.54,107.755,105.975,106.155,58
2020/03/06,106.19,106.355,104.985,105.48,58
2020/03/09,104.175,104.555,101.17,102.445,59
2020/03/10,102.335,105.935,102.01,105.585,54
2020/03/11,105.41,105.415,104.095,104.455,140
2020/03/12,104.455,106.125,103.07,104.615,59
2020/03/13,104.815,108.515,104.5,108.25,109
2020/03/16,106.735,107.575,105.13,105.97,154
2020/03/17,105.875,107.87,105.86,107.615,729
2020/03/18,107.57,108.67,106.75,108.09,231
2020/03/19,108.005,110.97,107.91,110.595,
2020/03/20,110.975,111.52,109.325,111.055,187
2020/03/23,110.775,111.605,109.66,111.27,149
2020/03/24,111.31,111.725,110.085,111.24,122
